id#company_id#timestamp#type#price_key#mode#period_starts_at#period_ends_at#billing_cycle_anchor#cancel_at#canceled_at#quantity#is_trial#is_migration#is_conversion#is_renewal#is_reactivation#is_cancellation#status#contract_duration_in_months#payment_interval_in_months#monthly_recurring_revenue#monthly_recurring_revenue_without_discounts#permanent_discount_percent#temporary_discount_percent#coupon#stripe_event_id#stripe_customer_id#stripe_subscription_id#action
198046#3772#2025-09-24 23:00:34#customer.subscription.updated#legacy_documentation_yearly_pay_monthly#documentation#2025-09-25 01:00:00#2025-10-25 01:00:00#2024-12-25 00:00:00###10#0#0#0#0#0#0#active#12#1#68.91#68.91#0.00#0.00##evt_1SB1frF4eogfgR0SGrGLBpjk#cus_IGmhJaAQD83IzX#sub_1QWPLDF4eogfgR0S2V4UkEGm#subscription_updated
198047#143948#2025-09-24 23:00:34#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-25 01:00:00#2025-10-25 01:00:00#2025-02-25 00:00:00###3#0#0#0#0#0#0#past_due#1#1#29.97#29.97#0.00#0.00##evt_1SB1fxF4eogfgR0SAeI6mCJJ#cus_QKlgpYWzP84Aum#sub_1QmbPIF4eogfgR0SYF9nxWfk#subscription_updated
198044#131110#2025-09-24 23:00:33#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-25 01:00:00#2025-10-25 01:00:00#2024-12-25 00:00:00###4#0#0#0#0#0#0#active#1#1#15.96#15.96#0.00#0.00##evt_1SB1fqF4eogfgR0S429xZm30#cus_OKMXhQyHK836Lm#sub_1QTruYF4eogfgR0S9HBdA8vz#subscription_updated
198042#158015#2025-09-24 22:03:28#customer.subscription.updated#attendance_monthly#attendance#2025-09-25 00:02:32#2025-10-25 00:02:32#2025-04-25 00:02:32###10#0#0#0#0#0#0#active#1#1#39.90#39.90#0.00#0.00##evt_1SB0mbF4eogfgR0Sj17Uc7U5#cus_SBqFWfbMhJan89#sub_1RHSZRF4eogfgR0SmmWws9di#subscription_updated
198041#146503#2025-09-24 22:01:15#customer.subscription.updated#migrated_attendance_yearly#attendance#2025-09-25 00:00:00#2026-09-25 00:00:00#2025-09-25 00:00:00###5#0#0#0#0#0#0#active#12#12#16.95#16.95#0.00#0.00##evt_1SB0kSF4eogfgR0Spfn9v5BR#cus_QuehfTBb7Vkd2j#sub_1QVutuF4eogfgR0SjxtptLWv#subscription_updated
198040#816#2025-09-24 22:01:11#customer.subscription.updated#migrated_documentation_yearly#documentation#2025-09-25 00:00:00#2026-09-25 00:00:00#2025-09-25 00:00:00###26#0#0#0#0#0#0#active#12#12#220.74#220.74#0.00#0.00##evt_1SB0kOF4eogfgR0Sdo8Rs8MQ#cus_MR6vrzvkdJuwm0#sub_1QsPXpF4eogfgR0Sp5fRxMdb#subscription_updated
198036#146570#2025-09-24 22:00:14#customer.subscription.updated#migrated_documentation_yearly#documentation#2025-09-25 00:00:00#2026-09-25 00:00:00#2025-09-25 00:00:00###5#0#0#0#0#0#0#active#12#12#42.45#42.45#0.00#0.00##evt_1SB0jTF4eogfgR0SB9lReclJ#cus_QukgdAgqnK6Gz9#sub_1QUWhDF4eogfgR0SFSz29SQU#subscription_updated
198035#154096#2025-09-24 21:31:19#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 23:30:33#2025-10-24 23:30:33#2025-02-24 22:30:33###9#0#0#0#0#0#0#active#1#1#35.91#35.91#0.00#0.00##evt_1SB0HVF4eogfgR0S7FnG9gjF#cus_RkXn4tNYmQLOV2#sub_1Qw9ETF4eogfgR0Sl7cXW8zU#subscription_updated
198026#146147#2025-09-24 19:15:58#customer.subscription.updated#migrated_attendance_yearly#attendance#2025-09-21 00:00:00#2026-09-21 00:00:00#2025-09-21 00:00:00###6#0#0#0#0#0#0#past_due#12#12#20.34#20.34#0.00#0.00##evt_1SAyAUF4eogfgR0SXjl8hRPF#cus_Qnrbpnt9nfjnLf#sub_1QUEgQF4eogfgR0STYVhGS6D#subscription_updated
198022#153318#2025-09-24 19:01:16#customer.subscription.updated#documentation_monthly#documentation#2025-09-19 11:55:09#2025-10-19 11:55:09#2025-03-19 10:55:09###2#0#0#0#0#0#0#past_due#1#1#19.98#19.98#0.00#0.00##evt_1SAxwGF4eogfgR0SE1cqaTDj#cus_RgHkcnnkTvcDk9#sub_1R4JL7F4eogfgR0SkzxXHtyB#subscription_updated
198021#148999#2025-09-24 18:53:02#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 20:52:19#2025-10-24 20:52:19#2024-11-24 19:52:19###5#0#0#0#0#0#0#active#1#1#19.95#19.95#0.00#0.00##evt_1SAxoJF4eogfgR0SyhG5LDIy#cus_RHIlw5gcIm0KlO#sub_1QOkA4F4eogfgR0SJxtKHKs0#subscription_updated
198017#159888#2025-09-24 18:42:07#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 20:41:37#2025-10-24 20:41:37#2025-05-24 20:41:37###13#0#0#0#0#0#0#active#1#1#51.87#51.87#0.00#0.00##evt_1SAxdkF4eogfgR0SwmPXZ13v#cus_SN6Zc5KxNWz98b#sub_1RSMMDF4eogfgR0SqakZBq8f#subscription_updated
198013#154887#2025-09-24 18:24:53#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 20:24:04#2025-10-24 20:24:04#2025-02-24 19:24:04###11#0#0#0#0#0#0#active#1#1#43.89#43.89#0.00#0.00##evt_1SAxN4F4eogfgR0S2tgxw7em#cus_RplA9EAs5r5h2l#sub_1Qw5diF4eogfgR0S8Qbf6bp4#subscription_updated
198005#153561#2025-09-24 16:08:34#customer.subscription.updated#documentation_monthly#documentation#2025-09-24 18:07:31#2025-10-24 18:07:31#2025-02-24 17:07:31###2#0#0#0#0#0#0#active#1#1#9.99#19.98#50.00#0.00#mjI6SGgp#evt_1SAvFAF4eogfgR0S9B7sUZkp#cus_RhVGjU92Toj5rc#sub_1QvyskF4eogfgR0SK8TPyAWk#subscription_updated
197996#145939#2025-09-24 14:51:42#customer.subscription.updated#attendance_monthly#attendance#2025-09-22 01:00:00#2025-10-22 01:00:00#2024-12-22 00:00:00###5#0#0#0#0#0#0#past_due#1#1#19.95#19.95#0.00#0.00##evt_1SAu2lF4eogfgR0SNbvcl2kw#cus_QlqWAV0Epkz42J#sub_1QUEfKF4eogfgR0SWbVRcSf4#subscription_upgraded
197990#148753#2025-09-24 14:17:15#customer.subscription.updated#attendance_2_yearly#attendance#2025-02-17 17:01:51#2026-11-29 00:00:00#2026-11-29 00:00:00###6#0#0#0#0#0#0#past_due#24#24#19.14#19.14#0.00#0.00##evt_1SAtVPF4eogfgR0Suznzd8Md#cus_RJ2ElsO2iZ8ZYl#sub_1QtWlXF4eogfgR0Stexozswx#subscription_upgraded
197987#151289#2025-09-24 14:05:42#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 16:05:36#2025-10-24 16:05:36#2025-01-24 15:05:36###9#0#0#0#0#0#0#active#1#1#35.91#35.91#0.00#0.00##evt_1SAtKFF4eogfgR0S0MGYvoaQ#cus_RY6IPbQhMeaBPA#sub_1QkO1yF4eogfgR0SL7hmyHer#subscription_updated
197986#140158#2025-09-24 14:04:22#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-21 01:00:00#2025-10-21 01:00:00#2025-02-21 00:00:00###131#0#0#0#0#0#0#active#1#1#522.69#522.69#0.00#0.00##evt_1SAtIxF4eogfgR0SSNSly80j#cus_PqnBBJm6YWgJZY#sub_1QmbOOF4eogfgR0ShIxxwCfJ#subscription_updated
197981#153539#2025-09-24 13:47:17#customer.subscription.updated#documentation_monthly#documentation#2025-09-24 15:46:37#2025-10-24 15:46:37#2025-02-24 14:46:37###4#0#0#0#0#0#0#active#1#1#39.96#39.96#0.00#0.00##evt_1SAt2QF4eogfgR0SEnCiniav#cus_RhQ4wiOyw9ikvU#sub_1Qw1zVF4eogfgR0S7dBvyxTt#subscription_updated
197980#148916#2025-09-24 13:45:55#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 15:44:53#2025-10-24 15:44:53#2025-03-24 14:44:53###17#0#0#0#0#0#0#active#1#1#67.83#67.83#0.00#0.00##evt_1SAt16F4eogfgR0SevYIJjVU#cus_RGPG6wvi25Vlvw#sub_1R1PHBF4eogfgR0SZG2SVshN#subscription_updated
197976#146244#2025-09-24 13:15:13#customer.subscription.updated#migrated_project_monthly#project#2025-09-21 01:00:00#2025-10-21 01:00:00#2024-12-21 00:00:00###14#0#0#0#0#0#0#past_due#1#1#97.86#97.86#0.00#0.00##evt_1SAsXNF4eogfgR0Sq7lcvWMn#cus_RFkeLA6kyr9T8d#sub_1QUEgpF4eogfgR0SjNiuWgAD#subscription_updated
197973#136019#2025-09-24 13:01:21#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-21 01:00:00#2025-10-21 01:00:00#2025-03-21 00:00:00###9#0#0#0#0#0#0#past_due#1#1#62.94#89.91#30.00#0.00#cp_forever_30_percent#evt_1SAsJxF4eogfgR0Sx3vjYEkW#cus_PEl35jXfhwPNab#sub_1QvyhUF4eogfgR0SyJl2i6Tc#subscription_updated
197965#153612#2025-09-24 12:49:54#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 14:49:01#2025-10-24 14:49:01#2025-02-24 13:49:01###14#0#0#0#0#0#0#active#1#1#55.86#55.86#0.00#0.00##evt_1SAs8sF4eogfgR0S3mes8ifW#cus_RhpYSHwVSoBeJj#sub_1Qw15lF4eogfgR0SNpnEUyEt#subscription_updated
197950#137242#2025-09-24 11:24:30#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-11 01:00:00#2025-10-11 01:00:00#2024-12-11 00:00:00###14#0#0#0#0#0#0#active#1#1#55.86#55.86#0.00#0.00##evt_1SAqoFF4eogfgR0S9qGPv6x4#cus_PM6cAxEkrdXZue#sub_1QTs5pF4eogfgR0SWNC5aEXR#subscription_updated
197940#151156#2025-09-24 10:27:01#customer.subscription.updated#documentation_monthly#documentation#2025-09-23 09:56:37#2025-10-23 09:56:37#2025-01-23 08:56:37###13#0#0#0#0#0#0#past_due#1#1#103.90#129.87#20.00#0.00#cp_forever_20_percent#evt_1SApucF4eogfgR0SptlnDw7t#cus_RXirwzROHzOS6x#sub_1QkLHFF4eogfgR0SEh3qv2v1#subscription_upgraded
197936#144823#2025-09-24 10:16:08#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00#2025-10-24 01:00:00#2025-09-24 12:16:08#2#0#0#0#0#0#1#active#1#1#7.98#7.98#0.00#0.00##evt_1SApk4F4eogfgR0S06McpI9K#cus_QX8EWVPo70ESbk#sub_1QUEZTF4eogfgR0SgrwUsAuX#subscription_updated
197930#7626#2025-09-24 09:55:29#customer.subscription.updated#documentation_monthly#documentation#2025-09-22 01:00:00#2025-10-22 01:00:00#2024-12-22 00:00:00###9#0#0#0#0#0#0#active#1#1#89.91#89.91#0.00#0.00##evt_1SApQ5F4eogfgR0S1nh10dn0#cus_Mae7nd19q93lod#sub_1QRxxWF4eogfgR0Sbvu5xkiD#subscription_updated
197923#139684#2025-09-24 09:37:03#customer.subscription.updated#migrated_project_2_yearly_pay_monthly#project#2025-09-21 01:00:00#2025-10-21 01:00:00#2024-12-21 00:00:00###19#0#0#0#0#0#0#active#24#1#119.51#119.51#0.00#0.00##evt_1SAp8GF4eogfgR0SI4pgFEwO#cus_PeTdHWGZgUorV0#sub_1QUDeFF4eogfgR0SGSzCm3gv#subscription_updated
197916#149386#2025-09-24 09:07:14#customer.subscription.updated#project_monthly#project#2025-09-10 12:06:57#2025-10-10 12:06:57#2025-02-10 11:06:57###3#0#0#0#0#0#0#active#1#1#20.97#20.97#0.00#0.00##evt_1SAofPF4eogfgR0SwGHYuDEb#cus_RKY9WV6psFTWJ2#sub_1QqttGF4eogfgR0ShdFi5uAl#subscription_updated
197910#137196#2025-09-24 09:02:38#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 11:01:56#2025-10-24 11:01:56#2025-06-24 11:01:56###10#0#0#0#0#0#0#active#1#1#39.90#39.90#0.00#0.00##evt_1SAoaxF4eogfgR0SQVGUGdzW#cus_PNbrSG2DYOU0cn#sub_1RdSjoF4eogfgR0SXEM9cwUA#subscription_updated
197909#156072#2025-09-24 09:02:08#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 11:01:35#2025-10-24 11:01:35#2025-04-24 11:01:35###15#0#0#0#0#0#0#active#1#1#59.85#59.85#0.00#0.00##evt_1SAoaTF4eogfgR0SNAwrAVKB#cus_Rz1A1kEeIjbLJk#sub_1RHLf1F4eogfgR0Sc4lGoNAc#subscription_updated
197903#155354#2025-09-24 08:43:54#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 10:43:30#2025-10-24 10:43:30#2025-04-24 10:43:30###14#0#0#0#0#0#0#active#1#1#55.86#55.86#0.00#0.00##evt_1SAoIpF4eogfgR0SfRZaf4Uc#cus_Rt5YFYV8dGrhgK#sub_1RHJmvF4eogfgR0Som7nKVRX#subscription_updated
197899#156117#2025-09-24 08:41:01#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 10:40:11#2025-10-24 10:40:11#2025-03-24 09:40:11###5#0#0#0#0#0#0#active#1#1#19.95#19.95#0.00#0.00##evt_1SAoG2F4eogfgR0StFdmfQdJ#cus_RzQieluYgcr2dr#sub_1R5Rr0F4eogfgR0S2nVo3cVn#subscription_updated
197898#143284#2025-09-24 08:36:27#customer.subscription.updated#attendance_yearly#attendance#2025-06-04 00:00:00#2026-06-04 00:00:00#2025-06-04 00:00:00###14#0#0#0#0#0#0#past_due#12#12#53.06#53.06#0.00#0.00##evt_1SAoBcF4eogfgR0SGR3ecLSg#cus_QEOwZTudp0ZPC4#sub_1QUETUF4eogfgR0StLq2ZX6A#subscription_upgraded
197896#157296#2025-09-24 08:34:13#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 10:33:19#2025-10-24 10:33:19#2025-04-24 10:33:19###3#0#0#0#0#0#0#active#1#1#11.97#11.97#0.00#0.00##evt_1SAo9SF4eogfgR0STlXK8xPB#cus_S7z8JutPwzeG01#sub_1RDjAgF4eogfgR0SgQjGZaPi#subscription_updated
197892#128566#2025-09-24 08:24:21#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 10:23:48#2025-10-24 10:23:48#2025-04-24 10:23:48###17#0#0#0#0#0#0#active#1#1#67.83#67.83#0.00#0.00##evt_1SAnzuF4eogfgR0ScZ3LQeql#cus_NmkKfSZZdLEkzp#sub_1RHL4SF4eogfgR0SgyY4zjJn#subscription_updated
197888#151739#2025-09-24 08:10:49#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 10:10:28#2025-10-24 10:10:28#2025-03-24 09:10:28###5#0#0#0#0#0#0#active#1#1#19.95#19.95#0.00#0.00##evt_1SAnmoF4eogfgR0SNIVRpyiv#cus_RZvI2H6mSUghvC#sub_1R665YF4eogfgR0SEdyBuIvk#subscription_updated
197881#149393#2025-09-24 08:04:25#customer.subscription.updated#attendance_monthly#attendance#2025-09-24 10:03:50#2025-10-24 10:03:50#2024-12-24 09:03:50###18#0#0#0#0#0#0#active#1#1#71.82#71.82#0.00#0.00##evt_1SAngcF4eogfgR0SP5fS6Jhw#cus_RKZ5CDt0V9Rbbe#sub_1QZT5mF4eogfgR0SFUZhQbN4#subscription_updated
197876#138181#2025-09-24 07:40:07#customer.subscription.updated#documentation_monthly#documentation#2025-09-24 09:39:57#2025-10-24 09:39:57#2025-05-24 09:39:57###7#0#0#0#0#0#0#active#1#1#69.93#69.93#0.00#0.00##evt_1SAnJ6F4eogfgR0S7hlO2dQw#cus_Rm55g4i0y9mwdJ#sub_1RSCgTF4eogfgR0Sy3Ff26I1#subscription_updated
197867#150926#2025-09-24 07:07:02#customer.subscription.updated#project_monthly#project#2025-09-24 09:06:18#2025-10-24 09:06:18#2025-01-24 08:06:18###3#0#0#0#0#0#0#active#1#1#20.97#20.97#0.00#0.00##evt_1SAmn5F4eogfgR0ScmdFDCiK#cus_RWxHfRoZzlojOD#sub_1QdtMeF4eogfgR0Suj5gvkr7#subscription_updated
197859#157034#2025-09-24 05:59:51#customer.subscription.updated#project_monthly#project#2025-09-24 07:59:34#2025-10-24 07:59:34#2025-04-24 07:59:34###2#0#0#0#0#0#0#active#1#1#13.98#13.98#0.00#0.00##evt_1SAlk4F4eogfgR0SvFiHQvbz#cus_S63pJH19bpnk0h#sub_1RHIosF4eogfgR0SlFpnt3At#subscription_updated
197853#146671#2025-09-24 02:17:42#customer.subscription.updated#attendance_monthly#attendance#2025-09-14 07:34:28#2025-10-14 07:34:28#2025-05-14 07:34:28###5#0#0#0#0#0#0#active#1#1#19.95#19.95#0.00#0.00##evt_1SAiH4F4eogfgR0S6cnwFVhf#cus_QzIAHj10huhAbM#sub_1ROXxYF4eogfgR0SZgc4Q80C#subscription_updated
197850#149250#2025-09-24 02:08:05#customer.subscription.updated#attendance_2_yearly#attendance#2025-09-15 13:21:41#2027-09-15 13:21:41#2025-09-15 13:21:41###5#0#0#0#0#0#0#active#24#24#15.95#15.95#0.00#0.00##evt_1SAi7lF4eogfgR0SNzPwFEnq#cus_RJ6sDMwworxrPO#sub_1QQUeXF4eogfgR0SOmKusqUE#subscription_updated
197849#134077#2025-09-24 02:07:56#customer.subscription.updated#attendance_monthly#attendance#2025-09-12 12:04:05#2025-10-12 12:04:05#2025-03-12 11:04:05###17#0#0#0#0#0#0#active#1#1#67.83#67.83#0.00#0.00##evt_1SAi7cF4eogfgR0SwjNFkcQW#cus_OqDGMUoBen3jhq#sub_1R1m7AF4eogfgR0SSTapO7c5#subscription_updated
197848#155774#2025-09-24 02:07:04#customer.subscription.updated#documentation_monthly#documentation#2025-09-11 17:38:56#2025-10-11 17:38:56#2025-04-11 17:38:56###11#0#0#0#0#0#0#active#1#1#109.89#109.89#0.00#0.00##evt_1SAi6mF4eogfgR0SwRrAxhkJ#cus_RwRSduh7s5Ooox#sub_1RCjfRF4eogfgR0SgcGTzyoj#subscription_updated
197845#148805#2025-09-24 01:10:12#customer.subscription.updated#attendance_yearly#attendance#2025-08-18 10:00:07#2026-08-18 10:00:07#2025-08-18 10:00:07###22#0#0#0#0#0#0#active#12#12#83.38#83.38#0.00#0.00##evt_1SAhDkF4eogfgR0SO5PidW2C#cus_RFNHixWsKxmzC0#sub_1QMsWmF4eogfgR0SiZuMRYie#subscription_updated
197844#139853#2025-09-24 01:10:02#customer.subscription.updated#attendance_2_yearly#attendance#2024-12-09 21:34:04#2026-08-27 00:00:00#2026-08-27 00:00:00###16#0#0#0#0#0#0#active#24#24#51.04#51.04#0.00#0.00##evt_1SAhDaF4eogfgR0SDXVbTI1Q#cus_PgFv1E2VP7zyct#sub_1QUDeaF4eogfgR0Sr5F30z7v#subscription_updated
197843#156653#2025-09-24 01:09:43#customer.subscription.updated#attendance_monthly#attendance#2025-09-16 09:07:57#2025-10-16 09:07:57#2025-04-16 09:07:57###3#0#0#0#0#0#0#active#1#1#11.97#11.97#0.00#0.00##evt_1SAhDHF4eogfgR0S5nLI7qep#cus_S3UT716HWvZZBN#sub_1R9NUUF4eogfgR0SQRnb87vr#subscription_updated
197834#125358#2025-09-24 00:00:45#customer.subscription.updated#documentation_monthly#documentation#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###6#0#0#0#0#0#0#active#1#1#59.94#59.94#0.00#0.00##evt_1SAg8YF4eogfgR0SaS5rKLYT#cus_N9zGSQ7Sb4kZov#sub_1QSlI8F4eogfgR0SQbGn7xbD#subscription_updated
197831#4005#2025-09-23 23:01:00#customer.subscription.updated#legacy_documentation_yearly_pay_monthly#documentation#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###3#0#0#0#0#0#0#active#12#1#24.45#24.45#0.00#0.00##evt_1SAfCjF4eogfgR0S4yhzMS91#cus_Id9tQ1BpzPA2E6#sub_1QWPLRF4eogfgR0Sxeg43etR#subscription_updated
197828#143645#2025-09-23 23:00:53#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###8#0#0#0#0#0#0#active#1#1#31.92#31.92#0.00#0.00##evt_1SAfCcF4eogfgR0SPa4cI09n#cus_QLrdfIM1608MmV#sub_1QUEV9F4eogfgR0Spc0q2ekX#subscription_updated
197829#141908#2025-09-23 23:00:53#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###11#0#0#0#0#0#0#active#1#1#43.89#43.89#0.00#0.00##evt_1SAfCcF4eogfgR0SxYnJLJ7I#cus_Pua2XamLA7oRiW#sub_1QUDmnF4eogfgR0SJvHmNZXL#subscription_updated
197830#2190#2025-09-23 23:00:53#customer.subscription.updated#documentation_monthly#documentation#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###43#0#0#0#0#0#0#active#1#1#354.31#429.57#17.52#0.00#migration-legacy-40-monthly#evt_1SAfCcF4eogfgR0SKrmN0tN0#cus_IAeepIWeh8Bwxb#sub_1QWPKQF4eogfgR0SRq0dekGZ#subscription_updated
197819#143338#2025-09-23 23:00:50#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###9#0#0#0#0#0#0#active#1#1#35.91#35.91#0.00#0.00##evt_1SAfCYF4eogfgR0S7pvMh5un#cus_QAGyb2pzjdND0k#sub_1QUETjF4eogfgR0SXhGtFJau#subscription_updated
197820#8381#2025-09-23 23:00:50#customer.subscription.updated#migrated_light_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###136#0#0#0#0#0#0#active#1#1#134.64#134.64#0.00#0.00##evt_1SAfCYF4eogfgR0SP80xo84Y#cus_L4nJAyLcUwOwNL#sub_1QWPMaF4eogfgR0SnErrHyVF#subscription_updated
197821#125941#2025-09-23 23:00:50#customer.subscription.updated#migrated_attendance_2_yearly_pay_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2025-02-24 00:00:00###7#0#0#0#0#0#0#active#24#1#25.13#25.13#0.00#0.00##evt_1SAfCZF4eogfgR0S0V8T0DSz#cus_NEAhNC53KxJdt7#sub_1QmZNjF4eogfgR0SxrQfrHdw#subscription_updated
197822#139397#2025-09-23 23:00:50#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###5#0#0#0#0#0#0#active#1#1#19.95#19.95#0.00#0.00##evt_1SAfCZF4eogfgR0S1wt6TGWi#cus_PekEJyN2jjuavY#sub_1QUDdZF4eogfgR0SS8pBBUkj#subscription_updated
197823#141447#2025-09-23 23:00:50#customer.subscription.updated#migrated_documentation_monthly#documentation#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###9#0#0#0#0#0#0#active#1#1#89.91#89.91#0.00#0.00##evt_1SAfCZF4eogfgR0SJDLS7CYO#cus_Poc8S6gI1YzpKi#sub_1QUDkYF4eogfgR0StGttnNDa#subscription_updated
197824#137851#2025-09-23 23:00:50#customer.subscription.updated#migrated_project_monthly#project#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###3#0#0#0#0#0#0#active#1#1#20.97#20.97#0.00#0.00##evt_1SAfCZF4eogfgR0SoguxoIgr#cus_PR09re5DUTlulY#sub_1QTs7nF4eogfgR0SzTzoM1gZ#subscription_updated
197825#134340#2025-09-23 23:00:50#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###8#0#0#0#0#0#0#active#1#1#31.92#31.92#0.00#0.00##evt_1SAfCZF4eogfgR0S1NOAFK1i#cus_OpDJZsbPOWFQ8t#sub_1QUWpnF4eogfgR0Scyt3EWHJ#subscription_updated
197826#120092#2025-09-23 23:00:50#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###4#0#0#0#0#0#0#active#1#1#15.96#15.96#0.00#0.00##evt_1SAfCZF4eogfgR0SfF6lH6Rz#cus_LNcNfujwMGJHx8#sub_1QSPVVF4eogfgR0SNv3UfO5U#subscription_updated
197827#8932#2025-09-23 23:00:50#customer.subscription.updated#migrated_project_monthly#project#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###2#0#0#0#0#0#0#active#1#1#13.98#13.98#0.00#0.00##evt_1SAfCZF4eogfgR0SzLnuzZWz#cus_L1ZiKyihR0JnsV#sub_1QSPUNF4eogfgR0SH9D06fes#subscription_updated
197817#137785#2025-09-23 23:00:49#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###16#0#0#0#0#0#0#active#1#1#63.84#63.84#0.00#0.00##evt_1SAfCYF4eogfgR0S3Ig51Nss#cus_PR1hZWuzXuvsY3#sub_1QTs7ZF4eogfgR0S5BM8Yvcn#subscription_updated
197818#126734#2025-09-23 23:00:49#customer.subscription.updated#documentation_monthly#documentation#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###12#0#0#0#0#0#0#active#1#1#119.88#119.88#0.00#0.00##evt_1SAfCYF4eogfgR0ST0iBgdWy#cus_NNAUnOjpaf5fUM#sub_1QSlLIF4eogfgR0SQRJa52fm#subscription_updated
197814#122019#2025-09-23 23:00:40#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###2#0#0#0#0#0#0#active#1#1#7.98#7.98#0.00#0.00##evt_1SAfCPF4eogfgR0S2DLR5faR#cus_MIuVGXlnBDYg0I#sub_1QVumIF4eogfgR0S7ehjUhGO#subscription_updated
197815#140078#2025-09-23 23:00:40#customer.subscription.updated#migrated_project_yearly_pay_monthly#project#2025-09-24 01:00:00#2025-10-24 01:00:00#2025-02-24 00:00:00###4#0#0#0#0#0#0#active#12#1#26.56#26.56#0.00#0.00##evt_1SAfCPF4eogfgR0SObtMvePq#cus_PcXdxnEFl3jwqx#sub_1QtWkWF4eogfgR0SIUdP57J1#subscription_updated
197816#121283#2025-09-23 23:00:40#customer.subscription.updated#documentation_monthly#documentation#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###32#0#0#0#0#0#0#active#1#1#319.68#319.68#0.00#0.00##evt_1SAfCPF4eogfgR0S2tsUbV4h#cus_P6nAW7M3FcLhAs#sub_1QSPX4F4eogfgR0SCteVd4Ix#subscription_updated
197812#129351#2025-09-23 23:00:38#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###10#0#0#0#0#0#0#active#1#1#39.90#39.90#0.00#0.00##evt_1SAfCNF4eogfgR0Sk4wCZWZc#cus_Nx4cNSBPMlfPZ5#sub_1QSlQNF4eogfgR0SK8ApMoHl#subscription_updated
197813#142850#2025-09-23 23:00:38#customer.subscription.updated#migrated_attendance_monthly#attendance#2025-09-24 01:00:00#2025-10-24 01:00:00#2024-12-24 00:00:00###12#0#0#0#0#0#0#active#1#1#47.88#47.88#0.00#0.00##evt_1SAfCNF4eogfgR0SzI9NV56o#cus_QAJgHOh458PFPc#sub_1QUERiF4eogfgR0Sqk1x3Z6m#subscription_updated
