company_id,tenure_days,is_new_customer,is_mature_customer,days_to_contract_end,contract_expiring_soon,baseline_type,baseline_weekly_avg,max_weekly_activity,activities_w_1,activities_w_2,activities_w_3,activities_w_4,total_4weeks,avg_weekly_4weeks,week_1_vs_2_change,week_2_vs_3_change,week_3_vs_4_change,activity_correlation,current_vs_baseline_ratio,current_vs_max_ratio,weeks_with_activity,weeks_with_zero_activity,consecutive_zero_weeks,activity_consistency,total_activities,activities_last_30d,activities_last_7d,activities_last_3d,unique_tasks_30d,unique_days_active_30d,unique_days_active_7d,days_since_last_activity,activities_per_day_30d,activities_per_active_day_30d,strong_decline,moderate_decline,stable_trend,growing_trend,no_recent_activity,sporadic_user,inactive_user,dormant_user,below_baseline,well_below_max,highly_inconsistent,zero_activity_period,churn_probability,health_score,risk_level,company,num_contacts,quantity
125095,916,0,1,9,1,weeks_5-12,143.0,203,0,0,0,83,83,20.75,0.0,0.0,-1.0,-0.774596669241483,0.145104895104895,0.102216748768473,1,3,3,1.99040767386091,14957,103,0,0,2,5,0,25,3.43333333333333,20.6,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,Neue Markenwelten GmbH,11,12
5231,1547,0,1,9,1,weeks_5-12,153.0,289,0,0,0,137,137,34.25,0.0,0.0,-1.0,-0.774596669241483,0.223856209150327,0.118512110726644,1,3,3,1.99417758369723,31562,186,0,0,4,4,0,25,6.2,46.5,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,P&B Umwelttechnik GmbH & Co. KG,3,17
122494,1011,0,1,9,1,weeks_5-12,202.75,569,0,0,0,160,160,40.0,0.0,0.0,-1.0,-0.774596669241483,0.197287299630086,0.070298769771529,1,3,3,1.99501246882793,13831,202,0,0,5,7,0,23,6.73333333333333,28.8571428571429,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,Abrahams Elektrotechnik,28,20
125596,899,0,1,10,1,weeks_5-12,126.875,217,0,0,0,109,109,27.25,0.0,0.0,-1.0,-0.774596669241483,0.214778325123153,0.125576036866359,1,3,3,1.9926873857404,14133,139,0,0,4,5,0,25,4.63333333333333,27.8,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,Evergreen Garten und Landschaftsbau Woodmore/Kiskemper GbR,0,10
2447,1877,0,1,11,1,weeks_5-12,129.5,347,0,0,0,117,117,29.25,0.0,0.0,-1.0,-0.774596669241483,0.225868725868726,0.0842939481268011,1,3,3,1.99318568994889,46570,134,0,0,3,4,0,25,4.46666666666667,33.5,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,Die Hoftischlerei GmbH,6,10
3880,1691,0,1,15,1,weeks_5-12,62.0,196,0,0,0,80,80,20.0,0.0,0.0,-1.0,-0.774596669241483,0.32258064516129,0.102040816326531,1,3,3,1.99004975124378,17643,88,0,0,3,4,0,25,2.93333333333333,22.0,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,T.A.T. Scharf,0,10
5187,1552,0,1,15,1,weeks_5-12,104.75,149,0,0,0,58,58,14.5,0.0,0.0,-1.0,-0.774596669241483,0.138424821002387,0.0973154362416107,1,3,3,1.98630136986301,17040,72,0,0,3,4,0,25,2.4,18.0,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,Urban Glaser-Maler GmbH & Co.KG,19,20
142548,418,0,1,19,1,weeks_5-12,37.875,180,0,0,0,7,7,1.75,0.0,0.0,-1.0,-0.774596669241483,0.0462046204620462,0.0097222222222222,1,3,3,1.89189189189189,3187,8,0,0,2,4,0,25,0.266666666666667,2.0,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,Pöschl Energie- und Haustechnik GmbH,8,10
5816,1491,0,1,21,1,weeks_5-12,61.375,176,0,0,0,39,39,9.75,0.0,0.0,-1.0,-0.774596669241483,0.158859470468432,0.0553977272727273,1,3,3,1.97969543147208,19096,44,0,0,3,4,0,25,1.46666666666667,11.0,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,PLANUNGSBÜRO     Albrecht Fink     bauen I einrichten I wohnen,0,3
122346,1013,0,1,22,1,weeks_5-12,13.875,42,0,0,0,9,9,2.25,0.0,0.0,-1.0,-0.774596669241483,0.162162162162162,0.0535714285714286,1,3,3,1.91489361702128,2494,11,0,0,1,4,0,25,0.366666666666667,2.75,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,Wagenhäuser Gruppe GmbH,0,6
8619,1277,0,1,8,1,weeks_5-12,219.625,276,0,0,0,149,149,37.25,0.0,0.0,-1.0,-0.774596669241483,0.169607285145134,0.134963768115942,1,3,3,1.9946452476573,21167,206,0,0,3,6,0,25,6.86666666666667,34.3333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,Heinen Rental & Service GmbH,52,49
124499,938,0,1,21,1,weeks_5-12,172.625,237,0,0,0,55,55,13.75,0.0,0.0,-1.0,-0.774596669241483,0.0796524257784214,0.0580168776371308,1,3,3,1.985559566787,17223,75,0,0,3,4,0,25,2.5,18.75,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,Metallbau Berg GmbH,8,10
150783,170,0,0,23,1,weeks_5-12,27.125,62,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,616,5,0,0,2,1,0,30,0.166666666666667,5.0,0,0,1,0,1,0,1,0,1,1,0,1,0.418,58.2,High Risk,Dachdeckerbetrieb,0,5
124490,939,0,1,26,1,weeks_5-12,77.0,125,0,0,0,69,69,17.25,0.0,0.0,-1.0,-0.774596669241483,0.224025974025974,0.138,1,3,3,1.98847262247839,10394,84,0,0,3,6,0,25,2.8,14.0,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,Haus & Grundstück Service Hahn,15,10
155961,95,0,0,27,1,weeks_5-12,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,0,0,0,0,0,0,0,95,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.418,58.2,High Risk,Gastroservice,0,4
156972,75,1,0,28,1,weeks_3-8,0.5,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,3,0,0,0,0,0,0,49,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.418,58.2,High Risk,Call a Pizza Ludwigsfelde,8,30
4673,1613,0,1,30,1,weeks_5-12,196.875,269,0,0,0,126,126,31.5,0.0,0.0,-1.0,-0.774596669241483,0.16,0.117100371747212,1,3,3,1.99367088607595,19675,154,0,0,3,4,0,25,5.13333333333333,38.5,1,0,0,0,1,1,1,0,1,1,0,1,0.418,58.2,High Risk,Steffensmeier GmbH,6,14
148987,210,0,0,159,0,weeks_5-12,4.875,9,0,0,0,3,3,0.75,0.0,0.0,-1.0,-0.774596669241483,0.153846153846154,0.0833333333333333,1,3,3,1.76470588235294,133,4,0,0,1,4,0,25,0.133333333333333,1.0,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Additive Genossenschaft eG,0,5
150995,167,0,0,212,0,weeks_5-12,3.5,4,0,0,0,2,2,0.5,0.0,0.0,-1.0,-0.774596669241483,0.142857142857143,0.125,1,3,3,1.66666666666667,75,2,0,0,1,2,0,25,0.0666666666666667,1.0,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,TD Dienstleistungsservice,3,2
3833,1700,0,1,40,0,weeks_5-12,135.625,183,0,0,0,90,90,22.5,0.0,0.0,-1.0,-0.774596669241483,0.165898617511521,0.122950819672131,1,3,3,1.99115044247788,21070,111,0,0,3,4,0,25,3.7,27.75,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,EBROM GbR,0,16
8906,1261,0,1,345,0,weeks_5-12,123.375,198,0,0,0,88,88,22.0,0.0,0.0,-1.0,-0.774596669241483,0.178318135764944,0.111111111111111,1,3,3,1.99095022624434,17396,96,0,0,3,5,0,25,3.2,19.2,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Dental Expertise,2,11
121981,1035,0,1,72,0,weeks_5-12,145.25,274,0,0,0,114,114,28.5,0.0,0.0,-1.0,-0.774596669241483,0.196213425129088,0.104014598540146,1,3,3,1.99300699300699,23226,145,0,0,4,4,0,25,4.83333333333333,36.25,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,"EMGAS GmbH, ELEKTROPLANUNG",15,8
131518,705,0,1,207,0,weeks_5-12,9.75,20,0,0,0,8,8,2.0,0.0,0.0,-1.0,-0.774596669241483,0.205128205128205,0.1,1,3,3,1.9047619047619,1019,10,0,0,1,6,0,25,0.333333333333333,1.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,CATUS AG Vermögensverwaltung,5,5
140866,468,0,1,280,0,weeks_5-12,9.5,45,0,0,0,8,8,2.0,0.0,0.0,-1.0,-0.774596669241483,0.210526315789474,0.0444444444444444,1,3,3,1.9047619047619,1411,8,0,0,2,2,0,26,0.266666666666667,4.0,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Logopädie Sprechfreude,0,3
1234,2181,0,1,3,1,weeks_5-12,63.25,255,0,0,0,35,35,8.75,0.0,0.0,-1.0,-0.774596669241483,0.138339920948617,0.0343137254901961,1,3,3,1.9774011299435,36431,45,0,0,2,6,0,25,1.5,7.5,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Haus-und Seniorenbetreuung,1,2
5618,1510,0,1,9,1,weeks_5-12,45.0,62,0,0,0,20,20,5.0,0.0,0.0,-1.0,-0.774596669241483,0.111111111111111,0.0806451612903226,1,3,3,1.96078431372549,7445,32,0,0,1,6,0,25,1.06666666666667,5.33333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Niedringhaus Agrar GbR,3,14
127292,850,0,1,9,1,weeks_5-12,209.875,298,0,0,0,117,117,29.25,0.0,0.0,-1.0,-0.774596669241483,0.139368671828469,0.0981543624161074,1,3,3,1.99318568994889,18493,150,0,0,3,4,0,25,5.0,37.5,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Wahtari GmbH,11,27
123994,964,0,1,10,1,weeks_5-12,114.125,164,0,0,0,63,63,15.75,0.0,0.0,-1.0,-0.774596669241483,0.138006571741512,0.0960365853658537,1,3,3,1.98738170347003,9840,90,0,0,2,5,0,25,3.0,18.0,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,on. ingenieurbüro GmbH & Co. KG,9,12
5440,1526,0,1,12,1,weeks_5-12,18.625,182,0,0,0,12,12,3.0,0.0,0.0,-1.0,-0.774596669241483,0.161073825503356,0.0164835164835165,1,3,3,1.93548387096774,6996,18,0,0,3,6,0,25,0.6,3.0,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Hofgut  Hillebrand,0,6
3122,1797,0,1,12,1,weeks_5-12,66.0,148,0,0,0,55,55,13.75,0.0,0.0,-1.0,-0.774596669241483,0.208333333333333,0.0929054054054054,1,3,3,1.985559566787,17758,71,0,0,3,4,0,25,2.36666666666667,17.75,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Estermann - Tischlerei & Holztechnik,3,6
127605,839,0,1,12,1,weeks_5-12,15.0,43,0,0,0,7,7,1.75,0.0,0.0,-1.0,-0.774596669241483,0.116666666666667,0.0406976744186047,1,3,3,1.89189189189189,2092,14,0,0,2,5,0,25,0.466666666666667,2.8,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,MKCarwash GmbH&Co.KG,4,6
8289,1300,0,1,14,1,weeks_5-12,111.375,208,0,0,0,70,70,17.5,0.0,0.0,-1.0,-0.774596669241483,0.15712682379349,0.0841346153846154,1,3,3,1.98863636363636,18371,105,0,0,2,4,0,25,3.5,26.25,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Eagle Trans Shipping & Logistics GmbH,17,10
158227,54,1,0,17,1,weeks_3-6,12.0,64,0,0,0,4,4,1.0,0.0,0.0,-1.0,-0.774596669241483,0.0833333333333333,0.015625,1,3,3,1.81818181818182,193,5,0,0,2,3,0,26,0.166666666666667,1.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Cellvital GmbH,0,1
126985,863,0,1,20,1,weeks_5-12,17.375,72,2,0,0,10,12,3.0,1.0,0.0,-1.0,-0.316227766016838,0.172661870503597,0.0416666666666667,2,2,2,1.53579105990169,4551,15,2,2,3,5,1,3,0.5,3.0,0,1,0,0,0,1,0,0,1,1,0,1,0.416,58.4,High Risk,FST - Inh. Franz Trunzer,0,4
142772,411,0,1,22,1,weeks_5-12,12.125,60,0,0,0,3,3,0.75,0.0,0.0,-1.0,-0.774596669241483,0.0618556701030928,0.0125,1,3,3,1.76470588235294,701,12,0,0,2,4,0,25,0.4,3.0,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Neumann & Gellermann GbR,1,7
571,2508,0,1,24,1,weeks_5-12,100.0,210,0,0,0,56,56,14.0,0.0,0.0,-1.0,-0.774596669241483,0.14,0.0666666666666667,1,3,3,1.98581560283688,36822,67,0,0,4,4,0,25,2.23333333333333,16.75,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Sigismund Bedachungen GmbH,11,10
125888,893,0,1,24,1,weeks_5-12,143.125,222,0,0,0,72,72,18.0,0.0,0.0,-1.0,-0.774596669241483,0.125764192139738,0.0810810810810811,1,3,3,1.98895027624309,7790,125,0,0,3,5,0,25,4.16666666666667,25.0,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,Nieswiec & Zeh Vertriebsschotten eGbr,0,11
6906,1388,0,1,25,1,weeks_5-12,47.875,192,0,0,0,24,24,6.0,0.0,0.0,-1.0,-0.774596669241483,0.12532637075718,0.03125,1,3,3,1.9672131147541,16519,33,0,0,3,4,0,25,1.1,8.25,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,KSH-Team Haustechnik GmbH,3,6
134193,627,0,1,27,1,weeks_5-12,6.75,12,0,0,0,6,6,1.5,0.0,0.0,-1.0,-0.774596669241483,0.222222222222222,0.125,1,3,3,1.875,571,9,0,0,1,4,0,25,0.3,2.25,1,0,0,0,1,1,1,0,1,1,0,1,0.416,58.4,High Risk,FINIPA GmbH,4,3
124905,923,0,1,550,0,weeks_5-12,71.375,170,0,0,0,70,70,17.5,0.0,0.0,-1.0,-0.774596669241483,0.245183887915937,0.102941176470588,1,3,3,1.98863636363636,12984,92,0,0,2,4,0,25,3.06666666666667,23.0,1,0,0,0,1,1,1,0,1,1,0,1,0.414,58.6,High Risk,Schule & Beruf Berlin e. V.,9,15
138815,509,0,1,237,0,weeks_5-12,5.75,15,0,0,0,8,8,2.0,0.0,0.0,-1.0,-0.774596669241483,0.347826086956522,0.133333333333333,1,3,3,1.9047619047619,483,8,0,0,2,2,0,25,0.266666666666667,4.0,1,0,0,0,1,1,1,0,1,1,0,1,0.414,58.6,High Risk,Kathrin Schulz Consulting,0,2
125548,900,0,1,319,0,weeks_5-12,113.5,144,27,14,0,70,111,27.75,0.928571428571429,1.0,-1.0,-0.2,0.244493392070485,0.192708333333333,3,1,1,1.0860893872759,13254,140,27,7,4,12,4,2,4.66666666666667,11.6666666666667,0,0,1,0,0,0,0,0,1,1,0,0,0.414,58.6,High Risk,OWT GMBH &  Co. KG,23,14
120833,1140,0,1,698,0,weeks_5-12,67.5,167,0,0,0,69,69,17.25,0.0,0.0,-1.0,-0.774596669241483,0.255555555555556,0.103293413173653,1,3,3,1.98847262247839,12617,69,0,0,3,3,0,25,2.3,23.0,1,0,0,0,1,1,1,0,1,1,0,1,0.414,58.6,High Risk,Tischlerei Flemming,24,7
8081,1316,0,1,4,1,weeks_5-12,69.375,122,0,0,0,31,31,7.75,0.0,0.0,-1.0,-0.774596669241483,0.111711711711712,0.0635245901639344,1,3,3,1.97452229299363,11764,45,0,0,3,6,0,25,1.5,7.5,1,0,0,0,1,1,1,0,1,1,0,1,0.414,58.6,High Risk,ADS,0,10
5423,1528,0,1,5,1,weeks_5-12,231.375,332,0,0,0,163,163,40.75,0.0,0.0,-1.0,-0.774596669241483,0.176121015667207,0.122740963855422,1,3,3,1.99510403916769,44148,190,0,0,2,6,0,25,6.33333333333333,31.6666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.414,58.6,High Risk,Ulrich GmbH,18,40
4065,1668,0,1,9,1,weeks_5-12,28.125,143,0,0,0,16,16,4.0,0.0,0.0,-1.0,-0.774596669241483,0.142222222222222,0.027972027972028,1,3,3,1.95121951219512,18329,19,0,0,3,4,0,25,0.633333333333333,4.75,1,0,0,0,1,1,1,0,1,1,0,1,0.414,58.6,High Risk,"R&K Montagebau, Reichenauer&Knitter GbR",1,6
121564,1073,0,1,10,1,weeks_5-12,65.625,176,0,0,0,38,38,9.5,0.0,0.0,-1.0,-0.774596669241483,0.144761904761905,0.0539772727272727,1,3,3,1.97916666666667,11150,51,0,0,2,4,0,25,1.7,12.75,1,0,0,0,1,1,1,0,1,1,0,1,0.414,58.6,High Risk,Isabel Werbung,6,7
398,2638,0,1,16,1,weeks_5-12,91.375,178,0,0,0,49,49,12.25,0.0,0.0,-1.0,-0.774596669241483,0.13406292749658,0.0688202247191011,1,3,3,1.98380566801619,25655,71,0,0,3,4,0,25,2.36666666666667,17.75,1,0,0,0,1,1,1,0,1,1,0,1,0.414,58.6,High Risk,Sieger Holzbau und Bedachungen GmbH,0,10
121099,1117,0,1,12,1,weeks_5-12,123.25,161,0,0,0,79,79,19.75,0.0,0.0,-1.0,-0.774596669241483,0.160243407707911,0.122670807453416,1,3,3,1.98992443324937,14300,98,0,0,2,5,0,25,3.26666666666667,19.6,1,0,0,0,1,1,1,0,1,1,0,1,0.414,58.6,High Risk,Kiwus Consulting GmbH,26,14
126165,887,0,1,29,1,weeks_5-12,132.875,216,0,0,0,76,76,19.0,0.0,0.0,-1.0,-0.774596669241483,0.142991533396049,0.087962962962963,1,3,3,1.98952879581152,15444,101,0,0,2,5,0,25,3.36666666666667,20.2,1,0,0,0,1,1,1,0,1,1,0,1,0.414,58.6,High Risk,PKC Patroun Korrosionsschutz Consulting GmbH,27,10
2190,1943,0,1,2,1,weeks_5-12,321.375,435,0,0,0,204,204,51.0,0.0,0.0,-1.0,-0.774596669241483,0.158693115519253,0.117241379310345,1,3,3,1.99608610567515,43024,270,0,0,5,5,0,25,9.0,54.0,1,0,0,0,1,1,1,0,1,1,0,1,0.414,58.6,High Risk,INDU LIGHT Service GmbH,47,43
150414,177,0,0,201,0,weeks_5-12,4.25,7,0,0,0,2,2,0.5,0.0,0.0,-1.0,-0.774596669241483,0.117647058823529,0.0714285714285714,1,3,3,1.66666666666667,102,3,0,0,1,3,0,26,0.1,1.0,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,Bezirksdirektion Libanios,3,3
8484,1288,0,1,83,0,weeks_5-12,101.875,160,0,0,0,78,78,19.5,0.0,0.0,-1.0,-0.774596669241483,0.191411042944785,0.121875,1,3,3,1.98979591836735,19250,78,0,0,3,4,0,25,2.6,19.5,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,Südass GmbH Assekuranzmakler,46,12
122981,999,0,1,40,0,weeks_5-12,223.5,305,0,0,0,126,126,31.5,0.0,0.0,-1.0,-0.774596669241483,0.140939597315436,0.10327868852459,1,3,3,1.99367088607595,19296,173,0,0,4,7,0,24,5.76666666666667,24.7142857142857,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,Christen an der Seite Israels e.V.,18,25
127066,859,0,1,104,0,weeks_5-12,12.125,23,0,0,0,9,9,2.25,0.0,0.0,-1.0,-0.774596669241483,0.185567010309278,0.0978260869565217,1,3,3,1.91489361702128,1553,11,0,0,1,4,0,25,0.366666666666667,2.75,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,Images & Words GmbH,0,5
128187,816,0,1,296,0,weeks_5-12,11.375,46,0,0,0,9,9,2.25,0.0,0.0,-1.0,-0.774596669241483,0.197802197802198,0.0489130434782609,1,3,3,1.91489361702128,1549,9,0,0,2,3,0,25,0.3,3.0,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,Eurohell Design,1,2
138377,517,0,1,577,0,weeks_5-12,78.125,98,31,32,40,72,175,43.75,-0.03125,-0.2,-0.444444444444444,-1.0,0.56,0.446428571428571,4,0,0,0.439206315558064,1808,182,31,4,6,18,4,2,6.06666666666667,10.1111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0.412,58.8,High Risk,Raum + Ausstattung Schenk GmbH,8,9
155756,100,0,0,265,0,weeks_5-12,24.75,55,0,0,0,2,2,0.5,0.0,0.0,-1.0,-0.774596669241483,0.0202020202020202,0.009090909090909,1,3,3,1.66666666666667,294,4,0,0,1,2,0,27,0.133333333333333,2.0,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,Eileen Ege Friseure,0,8
125417,902,0,1,6,1,weeks_5-12,129.0,174,0,0,0,81,81,20.25,0.0,0.0,-1.0,-0.774596669241483,0.156976744186047,0.116379310344828,1,3,3,1.99017199017199,13523,107,0,0,2,4,0,25,3.56666666666667,26.75,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,LIGHTWAY GmbH,6,17
124568,935,0,1,6,1,weeks_5-12,15.375,31,0,0,0,9,9,2.25,0.0,0.0,-1.0,-0.774596669241483,0.146341463414634,0.0725806451612903,1,3,3,1.91489361702128,2383,14,0,0,1,6,0,25,0.466666666666667,2.33333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,YO !  dein Kiosk,23,14
3679,1732,0,1,7,1,weeks_5-12,106.625,153,0,0,0,73,73,18.25,0.0,0.0,-1.0,-0.774596669241483,0.17116060961313,0.119281045751634,1,3,3,1.98910081743869,22413,95,0,0,2,4,0,25,3.16666666666667,23.75,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,Busch Fliesen GmbH,71,12
124293,950,0,1,8,1,weeks_5-12,84.75,98,0,0,0,53,53,13.25,0.0,0.0,-1.0,-0.774596669241483,0.156342182890855,0.135204081632653,1,3,3,1.98501872659176,9035,70,0,0,1,4,0,25,2.33333333333333,17.5,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,Hyundai WIA Europe GmbH,18,22
122105,1026,0,1,8,1,weeks_5-12,247.625,307,0,0,0,150,150,37.5,0.0,0.0,-1.0,-0.774596669241483,0.151438667339727,0.12214983713355,1,3,3,1.99468085106383,30155,207,0,0,2,6,0,25,6.9,34.5,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,Astera LED Technology GmbH,4,25
873,2331,0,1,9,1,weeks_5-12,51.0,82,0,0,0,38,38,9.5,0.0,0.0,-1.0,-0.774596669241483,0.186274509803922,0.115853658536585,1,3,3,1.97916666666667,12228,54,0,0,3,6,0,25,1.8,9.0,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,Glas- und Gebäudereinigung Kai-Uwe Koch,4,10
124478,940,0,1,13,1,weeks_5-12,193.0,308,0,0,0,129,129,32.25,0.0,0.0,-1.0,-0.774596669241483,0.167098445595855,0.104707792207792,1,3,3,1.99381761978362,28008,174,0,0,4,4,0,25,5.8,43.5,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,EUT GmbH,52,23
128067,821,0,1,14,1,weeks_5-12,130.875,287,0,0,0,86,86,21.5,0.0,0.0,-1.0,-0.774596669241483,0.164278892072588,0.0749128919860627,1,3,3,1.99074074074074,12512,112,0,0,4,4,0,25,3.73333333333333,28.0,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,Petra Mester Kommunalservice,16,8
137242,534,0,1,19,1,weeks_5-12,5.875,21,0,0,0,6,6,1.5,0.0,0.0,-1.0,-0.774596669241483,0.25531914893617,0.0714285714285714,1,3,3,1.875,600,9,0,0,1,4,0,25,0.3,2.25,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,zaunpapa.de,4,14
2513,1865,0,1,22,1,weeks_5-12,134.0,220,0,0,0,78,78,19.5,0.0,0.0,-1.0,-0.774596669241483,0.145522388059701,0.0886363636363636,1,3,3,1.98979591836735,36830,90,0,0,2,4,0,25,3.0,22.5,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,BL-Beleuchtungstechnik GmbH,14,10
127901,828,0,1,22,1,weeks_5-12,139.375,356,0,0,0,96,96,24.0,0.0,0.0,-1.0,-0.774596669241483,0.17219730941704,0.0674157303370786,1,3,3,1.99170124481328,17669,155,0,0,3,5,0,25,5.16666666666667,31.0,1,0,0,0,1,1,1,0,1,1,0,1,0.412,58.8,High Risk,Lappe inEvent Inh. Uwe Lappe e.K.,35,54
921,2305,0,1,14,1,weeks_5-12,61.125,108,0,0,0,41,41,10.25,0.0,0.0,-1.0,-0.774596669241483,0.167689161554192,0.0949074074074074,1,3,3,1.98067632850242,7883,57,0,0,3,6,0,25,1.9,9.5,1,0,0,0,1,1,1,0,1,1,0,1,0.41,59.0,High Risk,Hüwe Hochbau GmbH & Co. KG,46,14
3806,1707,0,1,345,0,weeks_5-12,195.0,257,0,0,0,126,126,31.5,0.0,0.0,-1.0,-0.774596669241483,0.161538461538462,0.122568093385214,1,3,3,1.99367088607595,29426,150,0,0,3,5,0,25,5.0,30.0,1,0,0,0,1,1,1,0,1,1,0,1,0.41,59.0,High Risk,Wirtschaftsförderung Münster GmbH,67,19
7994,1323,0,1,472,0,weeks_5-12,603.625,913,27,0,0,362,389,97.25,1.0,0.0,-1.0,-0.316227766016838,0.16110996065438,0.106516976998905,2,2,2,1.81775375888967,111172,479,27,27,6,8,1,3,15.9666666666667,59.875,0,1,0,0,0,1,0,0,1,1,0,1,0.41,59.0,High Risk,Glas Spiess GmbH,43,46
122399,1012,0,1,76,0,weeks_5-12,15.125,23,0,0,0,10,10,2.5,0.0,0.0,-1.0,-0.774596669241483,0.165289256198347,0.108695652173913,1,3,3,1.92307692307692,1928,11,0,0,1,5,0,25,0.366666666666667,2.2,1,0,0,0,1,1,1,0,1,1,0,1,0.41,59.0,High Risk,Stegemann-Zahlten Finanz- und Versicherungsmakler GmbH,7,7
122771,1006,0,1,468,0,weeks_5-12,66.125,112,0,0,0,40,40,10.0,0.0,0.0,-1.0,-0.774596669241483,0.151228733459357,0.0892857142857143,1,3,3,1.98019801980198,9751,56,0,0,1,6,0,25,1.86666666666667,9.33333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.41,59.0,High Risk,Korsch GmbH & Co. KG,3,20
124676,930,0,1,196,0,weeks_5-12,162.75,259,0,0,0,112,112,28.0,0.0,0.0,-1.0,-0.774596669241483,0.172043010752688,0.108108108108108,1,3,3,1.99288256227758,23958,139,0,0,3,4,0,25,4.63333333333333,34.75,1,0,0,0,1,1,1,0,1,1,0,1,0.41,59.0,High Risk,Reiner Steinmann GmbH,7,23
126530,877,0,1,220,0,weeks_5-12,199.125,285,0,0,0,119,119,29.75,0.0,0.0,-1.0,-0.774596669241483,0.149403640929065,0.104385964912281,1,3,3,1.99329983249581,22882,172,0,0,3,6,0,25,5.73333333333333,28.6666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.41,59.0,High Risk,Behinderten-Sportverband Niedersachsen e.V.,20,24
