"company_id","company","priority_rank","priority_score","priority_label","churn_probability","risk_category","primary_risk_factor","recommended_action","value_tier","num_licenses","product","contract_type","ARR","estimated_mrr","tenure_days","days_to_renewal","renewal_urgency","activities_last_4w","activity_vs_baseline_ratio","days_since_last_activity","activity_trend","week_1_activities","week_2_activities","week_3_activities","week_4_activities","total_spent","spent_per_tenure_day","reference_date","total_activities","activities_per_week_baseline","avg_activity_last_4w","is_onboarding","is_early","is_growth","is_mature","activity_x_onboarding","activity_x_mature","baseline_ratio_x_mature","contract_duration_months","product_type","revenue_weight","license_weight","value_weight","urgency_multiplier","monthly_revenue_at_risk","annual_revenue_at_risk"
8484,"Südass GmbH Assekuranzmakler",713,13.32,"P5 - Medium",0.222,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",12,"Attendance","2-Year",760.100481761872,63.3417068134893,1453,-1,"Overdue / MTM",333,1.57753527739378,10,-1,0,60,133,140,3067.85,2.11139022711631,2025-12-18,10954,52.7721954576738,83.25,0,0,0,1,0,333,1.57753527739378,24,"attendance",0.4,0.6,0.6,1,63.3417068134893,760.100481761872
136422,"C+S Elektrotechnik GmbH",713,13.32,"P5 - Medium",0.222,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",11,"Documentation","Monthly",1158.68148148148,96.5567901234568,729,-1,"Overdue / MTM",148,0.761820030503304,10,-1,0,17,55,76,2346.33,3.21855967078189,2025-12-18,5058,48.5679012345679,37,0,0,0,1,0,148,0.761820030503304,1,"documentation",0.6,0.6,0.6,1,96.5567901234568,1158.68148148148
136849,"Armerling GmbH",713,13.32,"P5 - Medium",0.222,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",11,"Documentation","2-Year",1378.32135785007,114.860113154173,707,-1,"Overdue / MTM",322,0.513483642793988,10,-0.8,0,42,143,137,2706.87,3.82867043847242,2025-12-18,15834,156.772277227723,80.5,0,0,0,1,0,322,0.513483642793988,24,"documentation",0.6,0.6,0.6,1,114.860113154173,1378.32135785007
139957,"Utopia UG",713,13.32,"P5 - Medium",0.222,"Low","Multiple factors","Proactive check-in","Medium",12,"Attendance","2-Year",515.876117103236,42.9896764252696,649,-1,"Overdue / MTM",83,1.02878151260504,10,-0.4,0,25,34,24,930.01,1.43298921417565,2025-12-18,1870,20.1694915254237,20.75,0,0,0,1,0,83,1.02878151260504,24,"attendance",0.4,0.6,0.6,1,42.9896764252696,515.876117103236
141715,"Sebastian Bochow - Partner von Bäcker Görtz",713,13.32,"P5 - Medium",0.222,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",10,"Attendance","Monthly",656.630541871921,54.7192118226601,609,-1,"Overdue / MTM",170,0.597624050428317,10,-0.948683298050514,0,38,66,66,1110.8,1.823973727422,2025-12-18,6187,71.1149425287356,42.5,0,0,0,1,0,170,0.597624050428317,1,"attendance",0.4,0.6,0.6,1,54.7192118226601,656.630541871921
145360,"Alpha Grp GmbH & Co. KG",713,13.32,"P5 - Medium",0.222,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",10,"Attendance","Annual",689.136758893281,57.4280632411067,506,-1,"Overdue / MTM",221,0.436527020907828,10,-0.8,0,42,90,89,968.62,1.91426877470356,2025-12-18,9149,126.567193675889,55.25,0,0,0,1,0,221,0.436527020907828,12,"attendance",0.4,0.6,0.6,1,57.4280632411067,689.136758893281
151718,"Zahnärzte am Mühlbach",713,13.32,"P5 - Medium",0.222,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",15,"Attendance","Monthly",784.136555891239,65.3447129909366,331,-1,"Overdue / MTM",277,0.890787735115809,7,-0.8,0,38,123,116,720.97,2.17815709969789,2025-12-18,3676,77.7401812688822,69.25,0,0,0,1,0,277,0.890787735115809,1,"attendance",0.4,0.6,0.6,1,65.3447129909366,784.136555891239
161503,"Schilling Hydraulik GmbH",713,13.32,"P5 - Medium",0.222,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",12,"Documentation","Monthly",1646.03076923077,137.169230769231,156,-1,"Overdue / MTM",251,0.400122624156959,10,-1,0,39,97,115,713.28,4.57230769230769,2025-12-18,3495,156.826923076923,62.75,0,0,1,0,0,0,0,1,"documentation",0.6,0.6,0.6,1,137.169230769231,1646.03076923077
164845,"masterdress Waschservice GmbH",713,13.32,"P5 - Medium",0.222,"Low","Negative trend - Consistent decline","Onboarding review + training","Medium",18,"Attendance","Monthly",1153.845,96.15375,80,-1,"Overdue / MTM",383,0.530434180458417,10,-1,0,58,157,168,256.41,3.205125,2025-12-18,2063,180.5125,95.75,0,1,0,0,0,0,0,1,"attendance",0.6,0.6,0.6,1,96.15375,1153.845
4065,"R&K Montagebau, Reichenauer&Knitter GbR",714,13.28,"P5 - Medium",0.332,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",6,"Documentation","Annual",639.158765159868,53.263230429989,1814,-1,"Overdue / MTM",84,0.965407131452901,10,-0.8,0,13,41,30,3220.65,1.77544101433297,2025-12-18,5637,21.7524807056229,21,0,0,0,1,0,84,0.965407131452901,12,"documentation",0.4,0.4,0.4,1,53.263230429989,639.158765159868
5630,"Pender Strahlungsheizung GmbH",714,13.28,"P5 - Medium",0.166,"Low","Negative trend - Consistent decline","Proactive check-in","Large",25,"Documentation","Monthly",1139.23449587825,94.9362079898542,1577,-1,"Overdue / MTM",477,1.85752066850387,10,-1,0,76,197,204,4990.48,3.16454026632847,2025-12-18,14463,64.1984781230184,119.25,0,0,0,1,0,477,1.85752066850387,1,"documentation",0.6,0.8,0.8,1,94.9362079898542,1139.23449587825
120885,"Franz Knoth",714,13.28,"P5 - Medium",0.664,"High","Dormant - No activity 30+ days","Re-engagement campaign","Micro",1,"Project","Annual",94.4931297709924,7.87442748091603,1048,-1,"Overdue / MTM",0,0,128,0,0,0,0,0,275.08,0.262480916030534,2025-12-18,169,1.12881679389313,0,0,0,0,1,0,0,0,12,"project",0.2,0.2,0.2,1,7.87442748091603,94.4931297709924
126201,"Deutscher Chorverband e.V.",714,13.28,"P5 - Medium",0.166,"Low","Negative trend - Consistent decline","Proactive check-in","Large",30,"Attendance","Monthly",1505.60612440191,125.467177033493,1045,-1,"Overdue / MTM",434,0.810969809242477,10,-1,0,54,176,204,4370.44,4.18223923444976,2025-12-18,19973,133.79043062201,108.5,0,0,0,1,0,434,0.810969809242477,1,"attendance",0.6,0.8,0.8,1,125.467177033493,1505.60612440191
133621,"SiTec Elektro- und Sicherheitstechnik GmbH & Co. KG",714,13.28,"P5 - Medium",0.166,"Low","Negative trend - Consistent decline","Proactive check-in","Large",30,"Attendance","Annual",1604.1556097561,133.679634146341,820,-1,"Overdue / MTM",213,0.741630857550487,10,-1,0,35,86,92,3653.91,4.45598780487805,2025-12-18,8411,71.8012195121951,53.25,0,0,0,1,0,213,0.741630857550487,12,"attendance",0.6,0.8,0.8,1,133.679634146341,1604.1556097561
137071,"Hotel Bentheimer Hof",714,13.28,"P5 - Medium",0.166,"Low","Negative trend - Consistent decline","Proactive check-in","Large",21,"Attendance","Monthly",932.591596638656,77.7159663865546,714,-1,"Overdue / MTM",225,0.705285802089736,10,-1,0,39,79,107,1849.64,2.59053221288515,2025-12-18,8135,79.7549019607843,56.25,0,0,0,1,0,225,0.705285802089736,1,"attendance",0.4,0.8,0.8,1,77.7159663865546,932.591596638656
149421,"Frank Burghard - Savebu",714,13.28,"P5 - Medium",0.332,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Attendance","Monthly",272.660869565217,22.7217391304348,368,-1,"Overdue / MTM",94,0.576494900339977,10,-0.8,0,16,40,38,278.72,0.757391304347826,2025-12-18,2143,40.7635869565217,23.5,0,0,0,1,0,94,0.576494900339977,1,"attendance",0.2,0.4,0.4,1,22.7217391304348,272.660869565217
153420,"Flos Umzüge",714,13.28,"P5 - Medium",0.664,"High","Negative trend - Consistent decline","Proactive check-in","Micro",3,"Attendance","2-Year",330.402684563758,27.5335570469799,298,-1,"Overdue / MTM",36,0.356743814844373,10,-0.948683298050514,0,6,15,15,273.5,0.917785234899329,2025-12-18,1074,25.2281879194631,9,0,0,0,1,0,36,0.356743814844373,24,"attendance",0.2,0.2,0.2,1,27.5335570469799,330.402684563758
156574,"Sergio Bon Immobilien GmbH & Co. KG",714,13.28,"P5 - Medium",0.664,"High","Negative trend - Consistent decline","Proactive check-in","Micro",4,"Project","Monthly",369.952123552124,30.8293436293436,259,-1,"Overdue / MTM",27,0.586267605633803,13,-0.948683298050514,0,3,12,12,266.16,1.02764478764479,2025-12-18,426,11.5135135135135,6.75,0,0,0,1,0,27,0.586267605633803,1,"project",0.2,0.2,0.2,1,30.8293436293436,369.952123552124
159835,"Ordination Dr. Grassegger",714,13.28,"P5 - Medium",0.332,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",8,"Attendance","Annual",564.166507177034,47.0138755980861,209,-1,"Overdue / MTM",76,0.876793994259218,13,-0.8,0,4,40,32,327.53,1.56712918660287,2025-12-18,647,21.6698564593301,19,0,0,0,1,0,76,0.876793994259218,12,"attendance",0.4,0.4,0.4,1,47.0138755980861,564.166507177034
160256,"Hausarztpraxis Julia Knöpfler",714,13.28,"P5 - Medium",0.332,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Attendance","Annual",489.654271356784,40.8045226130653,199,-1,"Overdue / MTM",70,0.987103174603175,7,-0.8,0,13,29,28,270.67,1.36015075376884,2025-12-18,504,17.7286432160804,17.5,0,0,0,1,0,70,0.987103174603175,12,"attendance",0.2,0.4,0.4,1,40.8045226130653,489.654271356784
160957,"Malerfachbetrieb Krebs GmbH",714,13.28,"P5 - Medium",0.166,"Low","Negative trend - Consistent decline","Proactive check-in","Small",8,"Documentation","Annual",2065.2,172.1,189,-1,"Overdue / MTM",239,0.774483917426788,10,-0.8,0,22,116,101,1084.23,5.73666666666667,2025-12-18,2083,77.1481481481482,59.75,0,0,0,1,0,239,0.774483917426788,12,"documentation",0.8,0.4,0.8,1,172.1,2065.2
163064,"Seiler Metalltechnik GmbH",714,13.28,"P5 - Medium",0.332,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",6,"Attendance","Annual",906.418604651163,75.5348837209302,129,-1,"Overdue / MTM",202,0.555939580133128,8,-1,0,31,80,91,324.8,2.51782945736434,2025-12-18,1674,90.8372093023256,50.5,0,0,1,0,0,0,0,12,"attendance",0.4,0.4,0.4,1,75.5348837209302,906.418604651163
163261,"AWI Consulting GmbH",714,13.28,"P5 - Medium",0.664,"High","Negative trend - Consistent decline","Onboarding review + training","Micro",3,"Project","Monthly",345.461538461538,28.7884615384615,78,-1,"Overdue / MTM",111,0.590103598691385,10,-1,0,20,43,48,74.85,0.959615384615385,2025-12-18,524,47.025641025641,27.75,0,1,0,0,0,0,0,1,"project",0.2,0.2,0.2,1,28.7884615384615,345.461538461538
163448,"Stork & herrmann GmbH",714,13.28,"P5 - Medium",0.332,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",9,"Attendance","Monthly",445.520610687023,37.1267175572519,131,-1,"Overdue / MTM",198,0.827104591836735,10,-0.8,0,29,91,78,162.12,1.2375572519084,2025-12-18,1120,59.8473282442748,49.5,0,0,1,0,0,0,0,1,"attendance",0.2,0.4,0.4,1,37.1267175572519,445.520610687023
163456,"Schlee GmbH & Co. KG",714,13.28,"P5 - Medium",0.664,"High","Negative trend - Consistent decline","Proactive check-in","Micro",3,"Attendance","Annual",456.75,38.0625,128,-1,"Overdue / MTM",49,0.459958932238193,10,-0.8,0,8,29,12,162.4,1.26875,2025-12-18,487,26.6328125,12.25,0,0,1,0,0,0,0,12,"attendance",0.2,0.2,0.2,1,38.0625,456.75
164513,"S.K. Bauelemente GmbH",714,13.28,"P5 - Medium",0.332,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",6,"Documentation","Monthly",687.713684210526,57.3094736842105,95,-1,"Overdue / MTM",226,0.827169055324395,10,-0.8,0,35,98,93,181.48,1.91031578947368,2025-12-18,927,68.3052631578947,56.5,0,0,1,0,0,0,0,1,"documentation",0.4,0.4,0.4,1,57.3094736842105,687.713684210526
165530,"Decker und Budd gbR",714,13.28,"P5 - Medium",0.664,"High","Negative trend - Consistent decline","Onboarding review + training","Micro",2,"Attendance","Monthly",108.571428571429,9.04761904761905,63,-1,"Overdue / MTM",52,0.692307692307692,12,-1,0,14,18,20,19,0.301587301587302,2025-12-18,169,18.7777777777778,13,0,1,0,0,0,0,0,1,"attendance",0.2,0.2,0.2,1,9.04761904761905,108.571428571429
166407,"Rudelkönig GmbH",714,13.28,"P5 - Medium",0.664,"High","Negative trend - Consistent decline","Onboarding review + training","Micro",4,"Attendance","Monthly",235.737931034483,19.6448275862069,58,-1,"Overdue / MTM",53,0.661359724612737,10,-0.8,0,12,28,13,37.98,0.654827586206897,2025-12-18,166,20.0344827586207,13.25,0,1,0,0,0,0,0,1,"attendance",0.2,0.2,0.2,1,19.6448275862069,235.737931034483
129649,"Glückauf Bus GmbH",715,13.24,"P5 - Medium",0.662,"High","Dormant - No activity 30+ days","Re-engagement campaign","Micro",3,"Attendance","Monthly",168.77037037037,14.0641975308642,729,-1,"Overdue / MTM",0,0,170,0,0,0,0,0,341.76,0.46880658436214,2025-12-18,1543,14.8161865569273,0,0,0,0,1,0,0,0,1,"attendance",0.2,0.2,0.2,1,14.0641975308642,168.77037037037
146333,"Mintken Assistenzdienst",715,13.24,"P5 - Medium",0.662,"High","Negative trend - Consistent decline","Proactive check-in","Micro",3,"Attendance","Annual",232.965957446809,19.413829787234,470,-1,"Overdue / MTM",13,0.354819976771196,12,-1,0,2,5,6,304.15,0.647127659574468,2025-12-18,615,9.15957446808511,3.25,0,0,0,1,0,13,0.354819976771196,12,"attendance",0.2,0.2,0.2,1,19.413829787234,232.965957446809
149292,"Alles rund ums Dach",715,13.24,"P5 - Medium",0.662,"High","Negative trend - Consistent decline","Proactive check-in","Micro",3,"Documentation","Annual",397.751086956522,33.1459239130435,368,-1,"Overdue / MTM",14,0.388185654008439,20,-0.948683298050514,0,0,1,13,406.59,1.10486413043478,2025-12-18,474,9.01630434782609,3.5,0,0,0,1,0,14,0.388185654008439,12,"documentation",0.2,0.2,0.2,1,33.1459239130435,397.751086956522
155261,"Atelier 51 GmbH",715,13.24,"P5 - Medium",0.662,"High","Negative trend - Consistent decline","Proactive check-in","Micro",4,"Attendance","2-Year",469.717557251908,39.1431297709924,262,-1,"Overdue / MTM",47,0.412170303922881,10,-1,0,12,16,19,341.85,1.30477099236641,2025-12-18,1067,28.5076335877863,11.75,0,0,0,1,0,47,0.412170303922881,24,"attendance",0.2,0.2,0.2,1,39.1431297709924,469.717557251908
4872,"bikolino GmbH",716,13.2,"P5 - Medium",0.33,"Medium","Multiple factors","Proactive check-in","Small",9,"Documentation","Annual",540.354820143885,45.0295683453237,1390,-1,"Overdue / MTM",65,0.852069108604625,10,-0.4,0,21,28,16,2086.37,1.50098561151079,2025-12-18,3787,19.0712230215827,16.25,0,0,0,1,0,65,0.852069108604625,12,"documentation",0.4,0.4,0.4,1,45.0295683453237,540.354820143885
124333,"DiWo-serv UG (haftungsbeschränkt)",716,13.2,"P5 - Medium",0.33,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Attendance","Annual",246.813178984862,20.5677649154052,1123,-1,"Overdue / MTM",47,1.12071088839817,10,-1,0,10,18,19,769.92,0.685592163846839,2025-12-18,1682,10.4844167408727,11.75,0,0,0,1,0,47,1.12071088839817,12,"attendance",0.2,0.4,0.4,1,20.5677649154052,246.813178984862
124953,"Milltek Sport GmbH",716,13.2,"P5 - Medium",0.66,"High","Dormant - No activity 30+ days","Re-engagement campaign","Micro",3,"Attendance","Monthly",164.307692307692,13.6923076923077,1092,-1,"Overdue / MTM",0,0,686,0,0,0,0,0,498.4,0.456410256410257,2025-12-18,11,0.0705128205128205,0,0,0,0,1,0,0,0,1,"attendance",0.2,0.2,0.2,1,13.6923076923077,164.307692307692
132967,"Lüders Logistik e.K.",716,13.2,"P5 - Medium",0.33,"Medium","Severe decline - 70% drop in usage","Health check call","Small",8,"Attendance","Monthly",496.244180522565,41.3536817102138,842,-1,"Overdue / MTM",79,0.275596619158104,10,-0.8,0,6,43,30,1160.66,1.37845605700713,2025-12-18,8620,71.6627078384798,19.75,0,0,0,1,0,79,0.275596619158104,1,"attendance",0.2,0.4,0.4,1,41.3536817102138,496.244180522565
144684,"MR Konzept Innenausbau Gmbh",716,13.2,"P5 - Medium",0.33,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",8,"Attendance","Monthly",379.628244274809,31.6356870229008,524,-1,"Overdue / MTM",102,0.581082844096543,10,-1,0,11,45,46,552.57,1.05452290076336,2025-12-18,3285,43.8835877862595,25.5,0,0,0,1,0,102,0.581082844096543,1,"attendance",0.2,0.4,0.4,1,31.6356870229008,379.628244274809
146136,"iischi Arena",716,13.2,"P5 - Medium",0.33,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Attendance","Annual",186.751965065502,15.5626637554585,458,-1,"Overdue / MTM",72,0.73469387755102,11,-1,0,7,32,33,237.59,0.518755458515284,2025-12-18,1603,24.5,18,0,0,0,1,0,72,0.73469387755102,12,"attendance",0.2,0.4,0.4,1,15.5626637554585,186.751965065502
150877,"LAUTSTARK Eventservice GmbH",716,13.2,"P5 - Medium",0.66,"High","Negative trend - Consistent decline","Proactive check-in","Micro",2,"Project","2-Year",309.770919881306,25.8142433234421,337,-1,"Overdue / MTM",7,0.321564885496183,13,-0.8,0,1,4,2,289.98,0.860474777448071,2025-12-18,262,5.44213649851632,1.75,0,0,0,1,0,7,0.321564885496183,24,"project",0.2,0.2,0.2,1,25.8142433234421,309.770919881306
156701,"Saunah Lienen",716,13.2,"P5 - Medium",0.66,"High","Severe decline - 70% drop in usage","Health check call","Micro",3,"Attendance","Annual",213.703448275862,17.8086206896552,232,-1,"Overdue / MTM",2,0.220952380952381,14,-0.258198889747161,0,0,2,0,137.72,0.593620689655172,2025-12-18,75,2.26293103448276,0.5,0,0,0,1,0,2,0.220952380952381,12,"attendance",0.2,0.2,0.2,1,17.8086206896552,213.703448275862
162700,"Richter e.K.",716,13.2,"P5 - Medium",0.33,"Medium","Negative trend - Consistent decline","Proactive check-in","Micro",4,"Documentation","Monthly",541.708860759494,45.1424050632911,158,-1,"Overdue / MTM",49,5.53,10,-1,0,7,14,28,237.75,1.50474683544304,2025-12-18,50,2.21518987341772,12.25,0,0,1,0,0,0,0,1,"documentation",0.4,0.2,0.4,1,45.1424050632911,541.708860759494
163884,"Ritter Netztechnik",716,13.2,"P5 - Medium",0.33,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",8,"Attendance","Monthly",443.556302521008,36.963025210084,119,-1,"Overdue / MTM",210,0.60838445807771,10,-0.8,0,37,93,80,146.62,1.23210084033613,2025-12-18,1467,86.2941176470588,52.5,0,0,1,0,0,0,0,1,"attendance",0.2,0.4,0.4,1,36.963025210084,443.556302521008
165044,"Spehr GmbH",716,13.2,"P5 - Medium",0.132,"Healthy","Negative trend - Consistent decline","Onboarding review + training","Small",5,"Documentation","2-Year",5786.72112676056,482.22676056338,71,-1,"Overdue / MTM",162,0.495519558848871,10,-0.8,0,33,67,62,1141.27,16.0742253521127,2025-12-18,829,81.7323943661972,40.5,0,1,0,0,0,0,0,24,"documentation",1,0.4,1,1,482.22676056338,5786.72112676056
8109,"Fliesen-Maier GmbH & Co. KG",717,13.2,"P5 - Medium",0.22,"Low","Negative trend - Consistent decline","Proactive check-in","Small",9,"Documentation","2-Year",1500.1993136582,125.016609471517,1457,-1,"Overdue / MTM",130,1.7247942012093,10,-0.948683298050514,0,18,56,56,6071.64,4.16722031571723,2025-12-18,3922,18.8428277282086,32.5,0,0,0,1,0,130,1.7247942012093,24,"documentation",0.6,0.4,0.6,1,125.016609471517,1500.1993136582
9194,"Thenhausen Lebensmittel GmbH - Nahkauf-Vilsendorf",717,13.2,"P5 - Medium",0.22,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",14,"Attendance","Monthly",691.0387283237,57.5865606936416,1384,-1,"Overdue / MTM",283,1.2742107591807,10,-0.8,0,60,114,109,2656.66,1.91955202312139,2025-12-18,10978,55.5245664739884,70.75,0,0,0,1,0,283,1.2742107591807,1,"attendance",0.4,0.6,0.6,1,57.5865606936416,691.0387283237
9244,"Augenzentrum Valcarcel",717,13.2,"P5 - Medium",0.22,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",17,"Attendance","Annual",897.399858657244,74.7833215547703,1415,-1,"Overdue / MTM",332,1.71500124122019,10,-1,0,44,140,148,3527.28,2.49277738515901,2025-12-18,9783,48.3964664310954,83,0,0,0,1,0,332,1.71500124122019,12,"attendance",0.4,0.6,0.6,1,74.7833215547703,897.399858657244
141907,"Hestermann & Sohn GmbH & Co. KG",717,13.2,"P5 - Medium",0.22,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",10,"Attendance","Monthly",534.15,44.5125,288,-1,"Overdue / MTM",147,0.762096774193548,10,-0.8,0,32,59,56,427.32,1.48375,2025-12-18,1984,48.2222222222222,36.75,0,0,0,1,0,147,0.762096774193548,1,"attendance",0.4,0.6,0.6,1,44.5125,534.15
142462,"Sozietät Bulla & Bulla",717,13.2,"P5 - Medium",0.22,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",18,"Attendance","2-Year",1236.76363636364,103.063636363636,583,-1,"Overdue / MTM",267,0.630237096539103,10,-0.8,0,20,127,120,2002.87,3.43545454545455,2025-12-18,8821,105.912521440823,66.75,0,0,0,1,0,267,0.630237096539103,24,"attendance",0.6,0.6,0.6,1,103.063636363636,1236.76363636364
142767,"DONICK Bauunternehmung GmbH",717,13.2,"P5 - Medium",0.22,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",12,"Documentation","Annual",1908.55958549223,159.046632124352,579,-1,"Overdue / MTM",154,0.501022655758338,10,-0.8,0,24,66,64,3069.6,5.30155440414508,2025-12-18,6356,76.8428324697755,38.5,0,0,0,1,0,154,0.501022655758338,12,"documentation",0.6,0.6,0.6,1,159.046632124352,1908.55958549223
149098,"Maßwerk Fahrzeugeinrichtungen",717,13.2,"P5 - Medium",0.22,"Low","Negative trend - Consistent decline","Proactive check-in","Small",7,"Documentation","2-Year",1647.55828877005,137.296524064171,374,-1,"Overdue / MTM",176,0.71302916070887,10,-0.8,0,29,77,70,1711.63,4.57655080213904,2025-12-18,3297,61.7085561497326,44,0,0,0,1,0,176,0.71302916070887,24,"documentation",0.6,0.4,0.6,1,137.296524064171,1647.55828877005
152484,"SKTT Sokratis Handelsgesellschaft mbH",717,13.2,"P5 - Medium",0.22,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",10,"Attendance","Monthly",538.593377483444,44.8827814569536,302,-1,"Overdue / MTM",186,0.732436238460335,10,-1,0,33,72,81,451.82,1.49609271523179,2025-12-18,2739,63.4867549668874,46.5,0,0,0,1,0,186,0.732436238460335,1,"attendance",0.4,0.6,0.6,1,44.8827814569536,538.593377483444
164633,"Kanirope GmbH",717,13.2,"P5 - Medium",0.22,"Low","Negative trend - Consistent decline","Proactive check-in","Medium",15,"Attendance","Monthly",780.339130434782,65.0282608695652,92,-1,"Overdue / MTM",504,0.818181818181818,7,-0.8,0,97,208,199,199.42,2.16760869565217,2025-12-18,2024,154,126,0,0,1,0,0,0,0,1,"attendance",0.4,0.6,0.6,1,65.0282608695652,780.339130434782
165742,"Holzwerk Friesland GmbH",717,13.2,"P5 - Medium",0.22,"Low","Negative trend - Consistent decline","Onboarding review + training","Small",8,"Documentation","Monthly",1104.38709677419,92.0322580645161,62,-1,"Overdue / MTM",384,0.462111801242236,10,-1,0,32,174,178,190.2,3.06774193548387,2025-12-18,1840,207.741935483871,96,0,1,0,0,0,0,0,1,"documentation",0.6,0.4,0.6,1,92.0322580645161,1104.38709677419
136384,"BLUREEF Pool & Wellness GmbH",718,13.16,"P5 - Medium",0.658,"High","Negative trend - Consistent decline","Proactive check-in","Micro",4,"Attendance","Monthly",227.88,18.99,720,-1,"Overdue / MTM",33,0.571044029994232,13,-0.948683298050514,0,3,15,15,455.76,0.633,2025-12-18,1486,14.4472222222222,8.25,0,0,0,1,0,33,0.571044029994232,1,"attendance",0.2,0.2,0.2,1,18.99,227.88
141975,"Blessing Marketing GmbH",718,13.16,"P5 - Medium",0.658,"High","Severe decline - 70% drop in usage","Health check call","Micro",3,"Attendance","Monthly",267.491268533773,22.2909390444811,607,-1,"Overdue / MTM",15,0.270306376914856,13,-1,0,1,6,8,451.02,0.743031301482702,2025-12-18,1203,13.8731466227348,3.75,0,0,0,1,0,15,0.270306376914856,1,"attendance",0.2,0.2,0.2,1,22.2909390444811,267.491268533773
148242,"Gartenbau Roeb",718,13.16,"P5 - Medium",0.658,"High","Negative trend - Consistent decline","Proactive check-in","Micro",2,"Documentation","2-Year",406.791089108911,33.8992574257426,404,-1,"Overdue / MTM",12,0.467953667953668,10,-0.948683298050514,0,2,5,5,456.51,1.12997524752475,2025-12-18,370,6.41089108910891,3,0,0,0,1,0,12,0.467953667953668,24,"documentation",0.2,0.2,0.2,1,33.8992574257426,406.791089108911
153283,"Prüfzentrum Dorfen",718,13.16,"P5 - Medium",0.658,"High","Negative trend - Consistent decline","Proactive check-in","Micro",2,"Attendance","Annual",122.956466876972,10.2463722397476,317,-1,"Overdue / MTM",34,0.649120693808721,14,-0.737864787372622,0,0,19,15,108.27,0.341545741324921,2025-12-18,593,13.0946372239748,8.5,0,0,0,1,0,34,0.649120693808721,12,"attendance",0.2,0.2,0.2,1,10.2463722397476,122.956466876972
161896,"AM Gastro GmbH",718,13.16,"P5 - Medium",0.658,"High","Negative trend - Consistent decline","Proactive check-in","Micro",1,"Attendance","Monthly",61.9565217391304,5.16304347826087,138,-1,"Overdue / MTM",39,0.63858566682487,10,-1,0,9,11,19,23.75,0.172101449275362,2025-12-18,301,15.268115942029,9.75,0,0,1,0,0,0,0,1,"attendance",0.2,0.2,0.2,1,5.16304347826087,61.9565217391304
164241,"Lange GbR",718,13.16,"P5 - Medium",0.658,"High","Negative trend - Consistent decline","Proactive check-in","Micro",2,"Attendance","Monthly",110.322580645161,9.19354838709677,93,-1,"Overdue / MTM",19,0.725369458128079,10,-1,0,2,6,11,28.5,0.306451612903226,2025-12-18,87,6.54838709677419,4.75,0,0,1,0,0,0,0,1,"attendance",0.2,0.2,0.2,1,9.19354838709677,110.322580645161
129622,"Koal Werbung",719,13.12,"P5 - Medium",0.656,"High","Severe decline - 70% drop in usage","Health check call","Micro",1,"Project","Annual",191.549840595112,15.9624867162593,941,-1,"Overdue / MTM",11,0.263116420945602,15,-0.948683298050514,0,0,4,7,500.69,0.532082890541976,2025-12-18,1405,10.451647183847,2.75,0,0,0,1,0,11,0.263116420945602,12,"project",0.2,0.2,0.2,1,15.9624867162593,191.549840595112
131723,"Sportagentur SPEED",719,13.12,"P5 - Medium",0.328,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Project","2-Year",400.613148788927,33.3844290657439,867,-1,"Overdue / MTM",67,0.447113608374384,10,-0.8,0,14,30,23,964.81,1.11281430219146,2025-12-18,4640,37.4625144175317,16.75,0,0,0,1,0,67,0.447113608374384,24,"project",0.2,0.4,0.4,1,33.3844290657439,400.613148788927
138815,"Kathrin Schulz Consulting",719,13.12,"P5 - Medium",0.656,"High","Negative trend - Consistent decline","Proactive check-in","Micro",2,"Attendance","Annual",103.481305637982,8.62344213649852,674,-1,"Overdue / MTM",30,0.637372336401463,10,-0.948683298050514,0,4,13,13,193.74,0.287448071216617,2025-12-18,1133,11.7670623145401,7.5,0,0,0,1,0,30,0.637372336401463,12,"attendance",0.2,0.2,0.2,1,8.62344213649852,103.481305637982
